trip_id,date,entry_station,exit_station,passenger_type,duration_min,peak_hour,fare
6651,2025-05-14,S13,S43,R,150,False,1500.0
6652,2025-05-14,S4,S24,R,100,False,1000.0
6653,2025-05-14,S25,S26,SC,5,True,30.0
6654,2025-05-14,S47,S41,S,30,True,144.0
6655,2025-05-14,S3,S25,R,110,True,1320.0
6656,2025-05-14,S44,S40,SC,20,True,120.0
6657,2025-05-14,S4,S19,R,75,True,900.0
6658,2025-05-14,S40,S24,SC,80,True,480.0
6659,2025-05-14,S29,S42,SC,65,True,390.0
6660,2025-05-14,S5,S35,SC,150,False,750.0
6661,2025-05-14,S38,S42,R,20,True,240.0
6662,2025-05-14,S1,S45,R,220,True,2640.0
6663,2025-05-14,S7,S1,R,30,False,300.0
6664,2025-05-14,S19,S15,S,20,False,80.0
6665,2025-05-14,S4,S26,SC,110,True,660.0
6666,2025-05-14,S11,S5,SC,30,True,180.0
6667,2025-05-14,S13,S41,SC,140,True,840.0
6668,2025-05-14,S27,S6,S,105,True,504.0
6669,2025-05-14,S2,S39,SC,185,True,1110.0
6670,2025-05-14,S9,S17,S,40,True,192.0
6671,2025-05-14,S35,S8,S,135,True,648.0
6672,2025-05-14,S26,S49,S,115,True,552.0
6673,2025-05-14,S1,S50,SC,245,False,1225.0
6674,2025-05-14,S3,S25,SC,110,True,660.0
6675,2025-05-14,S29,S18,R,55,True,660.0
6676,2025-05-14,S32,S14,S,90,True,432.0
6677,2025-05-14,S38,S35,R,15,False,150.0
6678,2025-05-14,S2,S1,S,5,False,20.0
6679,2025-05-14,S4,S46,S,210,False,840.0
6680,2025-05-14,S27,S13,R,70,False,700.0
6681,2025-05-14,S50,S30,S,100,True,480.0
6682,2025-05-14,S6,S12,S,30,True,144.0
6683,2025-05-14,S7,S14,R,35,True,420.0
6684,2025-05-14,S30,S49,S,95,False,380.0
6685,2025-05-14,S12,S1,R,55,False,550.0
6686,2025-05-14,S2,S45,R,215,True,2580.0
6687,2025-05-14,S19,S26,SC,35,False,175.0
6688,2025-05-14,S43,S13,SC,150,True,900.0
6689,2025-05-14,S20,S21,R,5,True,60.0
6690,2025-05-14,S28,S24,SC,20,False,100.0
6691,2025-05-14,S20,S47,SC,135,False,675.0
6692,2025-05-14,S5,S8,S,15,True,72.0
6693,2025-05-14,S22,S44,SC,110,True,660.0
6694,2025-05-14,S26,S40,SC,70,False,350.0
6695,2025-05-14,S39,S3,S,180,False,720.0
6696,2025-05-14,S17,S20,R,15,True,180.0
6697,2025-05-14,S43,S3,S,200,True,960.0
6698,2025-05-14,S30,S35,R,25,True,300.0
6699,2025-05-14,S17,S8,R,45,True,540.0
6700,2025-05-14,S9,S29,S,100,False,400.0
6701,2025-05-15,S2,S47,S,225,False,900.0
6702,2025-05-15,S8,S23,SC,75,False,375.0
6703,2025-05-15,S8,S40,R,160,True,1920.0
6704,2025-05-15,S32,S12,S,100,True,480.0
6705,2025-05-15,S39,S1,R,190,True,2280.0
6706,2025-05-15,S31,S48,S,85,False,340.0
6707,2025-05-15,S40,S41,S,5,True,24.0
6708,2025-05-15,S39,S23,S,80,False,320.0
6709,2025-05-15,S15,S2,S,65,True,312.0
6710,2025-05-15,S34,S20,R,70,False,700.0
6711,2025-05-15,S22,S37,SC,75,False,375.0
6712,2025-05-15,S33,S21,SC,60,True,360.0
6713,2025-05-15,S28,S6,SC,110,False,550.0
6714,2025-05-15,S42,S5,S,185,True,888.0
6715,2025-05-15,S38,S47,S,45,True,216.0
6716,2025-05-15,S23,S17,R,30,False,300.0
6717,2025-05-15,S38,S40,S,10,False,40.0
6718,2025-05-15,S11,S27,SC,80,False,400.0
6719,2025-05-15,S40,S39,SC,5,True,30.0
6720,2025-05-15,S36,S37,S,5,False,20.0
6721,2025-05-15,S29,S5,SC,120,True,720.0
6722,2025-05-15,S8,S1,R,35,True,420.0
6723,2025-05-15,S46,S39,SC,35,False,175.0
6724,2025-05-15,S41,S14,S,135,False,540.0
6725,2025-05-15,S19,S3,R,80,True,960.0
6726,2025-05-15,S32,S38,SC,30,False,150.0
6727,2025-05-15,S49,S41,SC,40,True,240.0
6728,2025-05-15,S17,S37,SC,100,True,600.0
6729,2025-05-15,S44,S50,S,30,True,144.0
6730,2025-05-15,S1,S2,S,5,True,24.0
6731,2025-05-15,S42,S32,R,50,False,500.0
6732,2025-05-15,S44,S30,R,70,True,840.0
6733,2025-05-15,S46,S4,SC,210,False,1050.0
6734,2025-05-15,S23,S8,S,75,False,300.0
6735,2025-05-15,S47,S30,S,85,False,340.0
6736,2025-05-15,S14,S34,S,100,False,400.0
6737,2025-05-15,S22,S38,R,80,False,800.0
6738,2025-05-15,S50,S48,S,10,True,48.0
6739,2025-05-15,S12,S45,R,165,False,1650.0
6740,2025-05-15,S9,S30,SC,105,False,525.0
6741,2025-05-15,S16,S4,R,60,True,720.0
6742,2025-05-15,S40,S9,SC,155,True,930.0
6743,2025-05-15,S49,S36,S,65,True,312.0
6744,2025-05-15,S13,S26,SC,65,False,325.0
6745,2025-05-15,S5,S21,R,80,True,960.0
6746,2025-05-15,S27,S23,R,20,True,240.0
6747,2025-05-15,S49,S11,S,190,False,760.0
6748,2025-05-15,S5,S28,SC,115,True,690.0
6749,2025-05-15,S37,S27,SC,50,False,250.0
6750,2025-05-15,S43,S10,S,165,False,660.0
6751,2025-05-16,S39,S50,R,55,False,550.0
6752,2025-05-16,S33,S12,S,105,True,504.0
6753,2025-05-16,S20,S4,R,80,True,960.0
6754,2025-05-16,S37,S44,S,35,True,168.0
6755,2025-05-16,S20,S37,S,85,False,340.0
6756,2025-05-16,S4,S46,SC,210,False,1050.0
6757,2025-05-16,S20,S17,SC,15,True,90.0
6758,2025-05-16,S27,S47,R,100,False,1000.0
6759,2025-05-16,S43,S50,S,35,True,168.0
6760,2025-05-16,S14,S47,SC,165,False,825.0
6761,2025-05-16,S13,S33,R,100,True,1200.0
6762,2025-05-16,S11,S23,SC,60,True,360.0
6763,2025-05-16,S16,S7,S,45,False,180.0
6764,2025-05-16,S47,S9,S,190,True,912.0
6765,2025-05-16,S19,S28,SC,45,True,270.0
6766,2025-05-16,S18,S12,SC,30,False,150.0
6767,2025-05-16,S46,S43,S,15,False,60.0
6768,2025-05-16,S48,S4,S,220,True,1056.0
6769,2025-05-16,S3,S50,SC,235,True,1410.0
6770,2025-05-16,S9,S7,SC,10,True,60.0
6771,2025-05-16,S45,S11,SC,170,False,850.0
6772,2025-05-16,S16,S49,S,165,True,792.0
6773,2025-05-16,S23,S35,SC,60,True,360.0
6774,2025-05-16,S12,S1,SC,55,True,330.0
6775,2025-05-16,S47,S10,R,185,True,2220.0
6776,2025-05-16,S14,S43,S,145,True,696.0
6777,2025-05-16,S32,S18,S,70,False,280.0
6778,2025-05-16,S7,S40,R,165,True,1980.0
6779,2025-05-16,S30,S24,S,30,False,120.0
6780,2025-05-16,S18,S6,S,60,True,288.0
6781,2025-05-16,S49,S19,SC,150,True,900.0
6782,2025-05-16,S38,S50,R,60,False,600.0
6783,2025-05-16,S1,S49,R,240,True,2880.0
6784,2025-05-16,S21,S3,SC,90,False,450.0
6785,2025-05-16,S4,S2,S,10,True,48.0
6786,2025-05-16,S35,S11,SC,120,True,720.0
6787,2025-05-16,S13,S40,S,135,False,540.0
6788,2025-05-16,S5,S16,S,55,True,264.0
6789,2025-05-16,S6,S50,S,220,True,1056.0
6790,2025-05-16,S18,S2,SC,80,False,400.0
6791,2025-05-16,S6,S17,R,55,False,550.0
6792,2025-05-16,S18,S32,S,70,True,336.0
6793,2025-05-16,S15,S1,R,70,True,840.0
6794,2025-05-16,S9,S15,SC,30,False,150.0
6795,2025-05-16,S25,S22,R,15,True,180.0
6796,2025-05-16,S3,S50,SC,235,False,1175.0
6797,2025-05-16,S4,S5,SC,5,False,25.0
6798,2025-05-16,S13,S29,SC,80,True,480.0
6799,2025-05-16,S24,S23,R,5,True,60.0
6800,2025-05-16,S21,S41,SC,100,False,500.0
6801,2025-05-17,S18,S46,R,140,True,1680.0
6802,2025-05-17,S39,S33,R,30,False,300.0
6803,2025-05-17,S20,S30,SC,50,True,300.0
6804,2025-05-17,S16,S9,SC,35,False,175.0
6805,2025-05-17,S46,S30,R,80,True,960.0
6806,2025-05-17,S20,S12,S,40,True,192.0
6807,2025-05-17,S50,S36,SC,70,False,350.0
6808,2025-05-17,S16,S42,SC,130,True,780.0
6809,2025-05-17,S39,S13,SC,130,False,650.0
6810,2025-05-17,S33,S48,SC,75,True,450.0
6811,2025-05-17,S38,S32,SC,30,False,150.0
6812,2025-05-17,S50,S40,S,50,True,240.0
6813,2025-05-17,S19,S16,SC,15,True,90.0
6814,2025-05-17,S4,S40,R,180,True,2160.0
6815,2025-05-17,S22,S29,S,35,False,140.0
6816,2025-05-17,S30,S19,S,55,True,264.0
6817,2025-05-17,S26,S31,R,25,False,250.0
6818,2025-05-17,S13,S11,S,10,True,48.0
6819,2025-05-17,S47,S45,S,10,True,48.0
6820,2025-05-17,S23,S49,R,130,True,1560.0
6821,2025-05-17,S17,S1,SC,80,False,400.0
6822,2025-05-17,S27,S35,SC,40,True,240.0
6823,2025-05-17,S27,S5,R,110,True,1320.0
6824,2025-05-17,S41,S38,R,15,True,180.0
6825,2025-05-17,S20,S44,S,120,False,480.0
6826,2025-05-17,S10,S20,S,50,True,240.0
6827,2025-05-17,S40,S22,S,90,True,432.0
6828,2025-05-17,S13,S9,S,20,True,96.0
6829,2025-05-17,S48,S11,R,185,False,1850.0
6830,2025-05-17,S9,S34,S,125,False,500.0
6831,2025-05-17,S34,S39,SC,25,True,150.0
6832,2025-05-17,S42,S25,S,85,False,340.0
6833,2025-05-17,S3,S45,SC,210,False,1050.0
6834,2025-05-17,S43,S38,R,25,False,250.0
6835,2025-05-17,S10,S23,R,65,False,650.0
6836,2025-05-17,S26,S37,SC,55,True,330.0
6837,2025-05-17,S31,S43,R,60,True,720.0
6838,2025-05-17,S22,S20,SC,10,True,60.0
6839,2025-05-17,S2,S17,S,75,True,360.0
6840,2025-05-17,S36,S5,R,155,True,1860.0
6841,2025-05-17,S9,S35,SC,130,True,780.0
6842,2025-05-17,S25,S21,SC,20,False,100.0
6843,2025-05-17,S2,S6,S,20,True,96.0
6844,2025-05-17,S32,S38,SC,30,True,180.0
6845,2025-05-17,S26,S43,R,85,True,1020.0
6846,2025-05-17,S19,S44,S,125,False,500.0
6847,2025-05-17,S26,S43,SC,85,False,425.0
6848,2025-05-17,S34,S14,S,100,False,400.0
6849,2025-05-17,S25,S17,R,40,True,480.0
6850,2025-05-17,S11,S44,SC,165,True,990.0
6851,2025-05-18,S3,S24,R,105,False,1050.0
6852,2025-05-18,S12,S23,SC,55,True,330.0
6853,2025-05-18,S26,S28,R,10,True,120.0
6854,2025-05-18,S44,S40,S,20,True,96.0
6855,2025-05-18,S29,S40,R,55,True,660.0
6856,2025-05-18,S30,S16,S,70,True,336.0
6857,2025-05-18,S22,S13,R,45,False,450.0
6858,2025-05-18,S15,S47,R,160,True,1920.0
6859,2025-05-18,S43,S36,SC,35,True,210.0
6860,2025-05-18,S1,S12,SC,55,False,275.0
6861,2025-05-18,S12,S1,S,55,True,264.0
6862,2025-05-18,S47,S22,R,125,False,1250.0
6863,2025-05-18,S30,S19,SC,55,False,275.0
6864,2025-05-18,S20,S2,SC,90,True,540.0
6865,2025-05-18,S14,S36,R,110,False,1100.0
6866,2025-05-18,S14,S10,S,20,True,96.0
6867,2025-05-18,S27,S50,SC,115,True,690.0
6868,2025-05-18,S49,S25,S,120,True,576.0
6869,2025-05-18,S29,S42,R,65,False,650.0
6870,2025-05-18,S42,S4,R,190,True,2280.0
6871,2025-05-18,S6,S9,S,15,True,72.0
6872,2025-05-18,S1,S17,S,80,True,384.0
6873,2025-05-18,S36,S49,S,65,False,260.0
6874,2025-05-18,S45,S37,S,40,True,192.0
6875,2025-05-18,S42,S24,S,90,False,360.0
6876,2025-05-18,S9,S41,SC,160,False,800.0
6877,2025-05-18,S49,S40,SC,45,False,225.0
6878,2025-05-18,S45,S34,R,55,True,660.0
6879,2025-05-18,S3,S45,R,210,True,2520.0
6880,2025-05-18,S31,S35,S,20,False,80.0
6881,2025-05-18,S2,S6,R,20,True,240.0
6882,2025-05-18,S29,S10,S,95,False,380.0
6883,2025-05-18,S13,S19,S,30,False,120.0
6884,2025-05-18,S22,S20,R,10,True,120.0
6885,2025-05-18,S45,S35,SC,50,False,250.0
6886,2025-05-18,S19,S37,SC,90,True,540.0
6887,2025-05-18,S5,S28,S,115,True,552.0
6888,2025-05-18,S43,S33,SC,50,False,250.0
6889,2025-05-18,S28,S16,S,60,True,288.0
6890,2025-05-18,S1,S10,S,45,False,180.0
6891,2025-05-18,S1,S34,SC,165,False,825.0
6892,2025-05-18,S28,S37,R,45,False,450.0
6893,2025-05-18,S18,S45,R,135,False,1350.0
6894,2025-05-18,S17,S15,R,10,True,120.0
6895,2025-05-18,S13,S22,R,45,False,450.0
6896,2025-05-18,S29,S34,SC,25,False,125.0
6897,2025-05-18,S46,S44,S,10,False,40.0
6898,2025-05-18,S20,S21,R,5,True,60.0
6899,2025-05-18,S7,S34,R,135,False,1350.0
6900,2025-05-18,S42,S43,SC,5,True,30.0
6901,2025-05-19,S40,S11,S,145,False,580.0
6902,2025-05-19,S42,S31,S,55,True,264.0
6903,2025-05-19,S35,S40,R,25,False,250.0
6904,2025-05-19,S14,S13,S,5,True,24.0
6905,2025-05-19,S41,S34,S,35,True,168.0
6906,2025-05-19,S5,S33,SC,140,True,840.0
6907,2025-05-19,S45,S25,SC,100,False,500.0
6908,2025-05-19,S44,S2,R,210,True,2520.0
6909,2025-05-19,S32,S6,S,130,False,520.0
6910,2025-05-19,S41,S31,S,50,False,200.0
6911,2025-05-19,S43,S35,SC,40,False,200.0
6912,2025-05-19,S30,S11,SC,95,False,475.0
6913,2025-05-19,S34,S38,S,20,True,96.0
6914,2025-05-19,S23,S2,SC,105,False,525.0
6915,2025-05-19,S18,S19,S,5,True,24.0
6916,2025-05-19,S16,S30,S,70,False,280.0
6917,2025-05-19,S43,S23,R,100,False,1000.0
6918,2025-05-19,S32,S9,R,115,True,1380.0
6919,2025-05-19,S8,S30,SC,110,True,660.0
6920,2025-05-19,S47,S27,SC,100,True,600.0
6921,2025-05-19,S27,S37,SC,50,True,300.0
6922,2025-05-19,S40,S37,S,15,False,60.0
6923,2025-05-19,S47,S28,SC,95,True,570.0
6924,2025-05-19,S24,S15,R,45,False,450.0
6925,2025-05-19,S4,S39,SC,175,False,875.0
6926,2025-05-19,S32,S28,SC,20,True,120.0
6927,2025-05-19,S35,S1,R,170,False,1700.0
6928,2025-05-19,S12,S24,SC,60,False,300.0
6929,2025-05-19,S37,S32,R,25,False,250.0
6930,2025-05-19,S30,S26,R,20,True,240.0
6931,2025-05-19,S29,S2,S,135,True,648.0
6932,2025-05-19,S12,S36,SC,120,False,600.0
6933,2025-05-19,S35,S11,SC,120,True,720.0
6934,2025-05-19,S42,S18,S,120,False,480.0
6935,2025-05-19,S16,S9,S,35,False,140.0
6936,2025-05-19,S14,S9,S,25,False,100.0
6937,2025-05-19,S45,S28,SC,85,True,510.0
6938,2025-05-19,S33,S32,R,5,True,60.0
6939,2025-05-19,S15,S24,R,45,True,540.0
6940,2025-05-19,S10,S17,S,35,False,140.0
6941,2025-05-19,S28,S40,S,60,True,288.0
6942,2025-05-19,S6,S25,S,95,False,380.0
6943,2025-05-19,S25,S42,S,85,True,408.0
6944,2025-05-19,S20,S25,R,25,True,300.0
6945,2025-05-19,S36,S10,SC,130,False,650.0
6946,2025-05-19,S2,S48,SC,230,False,1150.0
6947,2025-05-19,S47,S20,S,135,True,648.0
6948,2025-05-19,S25,S30,SC,25,False,125.0
6949,2025-05-19,S16,S8,R,40,False,400.0
6950,2025-05-19,S30,S24,S,30,False,120.0
6951,2025-05-20,S4,S24,S,100,False,400.0
6952,2025-05-20,S26,S34,SC,40,True,240.0
6953,2025-05-20,S46,S34,S,60,False,240.0
6954,2025-05-20,S5,S37,R,160,True,1920.0
6955,2025-05-20,S46,S45,SC,5,False,25.0
6956,2025-05-20,S30,S17,S,65,True,312.0
6957,2025-05-20,S40,S36,R,20,False,200.0
6958,2025-05-20,S40,S19,SC,105,True,630.0
6959,2025-05-20,S17,S22,SC,25,False,125.0
6960,2025-05-20,S45,S50,SC,25,True,150.0
6961,2025-05-20,S3,S41,S,190,True,912.0
6962,2025-05-20,S43,S34,R,45,True,540.0
6963,2025-05-20,S44,S28,S,80,False,320.0
6964,2025-05-20,S16,S17,S,5,False,20.0
6965,2025-05-20,S22,S18,SC,20,True,120.0
6966,2025-05-20,S2,S19,R,85,True,1020.0
6967,2025-05-20,S22,S30,R,40,False,400.0
6968,2025-05-20,S22,S29,S,35,False,140.0
6969,2025-05-20,S32,S21,SC,55,True,330.0
6970,2025-05-20,S16,S32,R,80,False,800.0
6971,2025-05-20,S31,S22,R,45,True,540.0
6972,2025-05-20,S49,S50,SC,5,True,30.0
6973,2025-05-20,S16,S19,S,15,True,72.0
6974,2025-05-20,S30,S19,SC,55,False,275.0
6975,2025-05-20,S49,S50,R,5,False,50.0
6976,2025-05-20,S27,S4,R,115,False,1150.0
6977,2025-05-20,S41,S18,S,115,False,460.0
6978,2025-05-20,S8,S50,SC,210,False,1050.0
6979,2025-05-20,S39,S44,R,25,False,250.0
6980,2025-05-20,S25,S31,SC,30,True,180.0
6981,2025-05-20,S41,S49,R,40,True,480.0
6982,2025-05-20,S34,S6,SC,140,False,700.0
6983,2025-05-20,S39,S18,R,105,False,1050.0
6984,2025-05-20,S14,S21,SC,35,True,210.0
6985,2025-05-20,S38,S23,R,75,False,750.0
6986,2025-05-20,S10,S31,SC,105,True,630.0
6987,2025-05-20,S1,S35,SC,170,False,850.0
6988,2025-05-20,S34,S33,R,5,False,50.0
6989,2025-05-20,S31,S49,SC,90,False,450.0
6990,2025-05-20,S31,S44,SC,65,False,325.0
6991,2025-05-20,S9,S33,S,120,True,576.0
6992,2025-05-20,S1,S20,SC,95,False,475.0
6993,2025-05-20,S23,S36,R,65,False,650.0
6994,2025-05-20,S31,S22,R,45,False,450.0
6995,2025-05-20,S43,S30,R,65,False,650.0
6996,2025-05-20,S35,S49,R,70,False,700.0
6997,2025-05-20,S45,S16,SC,145,True,870.0
6998,2025-05-20,S18,S21,SC,15,False,75.0
6999,2025-05-20,S26,S32,R,30,False,300.0
7000,2025-05-20,S46,S37,SC,45,True,270.0
7001,2025-05-21,S7,S49,SC,210,False,1050.0
7002,2025-05-21,S34,S8,S,130,False,520.0
7003,2025-05-21,S23,S20,SC,15,False,75.0
7004,2025-05-21,S3,S44,SC,205,False,1025.0
7005,2025-05-21,S49,S1,S,240,False,960.0
7006,2025-05-21,S22,S45,SC,115,True,690.0
7007,2025-05-21,S3,S24,R,105,True,1260.0
7008,2025-05-21,S27,S7,SC,100,True,600.0
7009,2025-05-21,S44,S31,SC,65,True,390.0
7010,2025-05-21,S32,S37,S,25,False,100.0
7011,2025-05-21,S42,S2,S,200,False,800.0
7012,2025-05-21,S45,S29,SC,80,False,400.0
7013,2025-05-21,S38,S9,SC,145,True,870.0
7014,2025-05-21,S45,S23,S,110,True,528.0
7015,2025-05-21,S27,S19,S,40,True,192.0
7016,2025-05-21,S50,S6,S,220,True,1056.0
7017,2025-05-21,S4,S22,SC,90,False,450.0
7018,2025-05-21,S1,S36,SC,175,False,875.0
7019,2025-05-21,S29,S31,R,10,False,100.0
7020,2025-05-21,S12,S49,R,185,False,1850.0
7021,2025-05-21,S37,S49,SC,60,True,360.0
7022,2025-05-21,S32,S8,SC,120,True,720.0
7023,2025-05-21,S25,S31,R,30,False,300.0
7024,2025-05-21,S5,S17,R,60,True,720.0
7025,2025-05-21,S22,S38,SC,80,False,400.0
7026,2025-05-21,S28,S11,R,85,True,1020.0
7027,2025-05-21,S6,S32,SC,130,False,650.0
7028,2025-05-21,S28,S50,R,110,False,1100.0
7029,2025-05-21,S9,S12,S,15,True,72.0
7030,2025-05-21,S31,S11,R,100,True,1200.0
7031,2025-05-21,S50,S20,SC,150,False,750.0
7032,2025-05-21,S1,S7,S,30,True,144.0
7033,2025-05-21,S34,S26,S,40,False,160.0
7034,2025-05-21,S34,S45,R,55,True,660.0
7035,2025-05-21,S43,S8,SC,175,True,1050.0
7036,2025-05-21,S37,S34,SC,15,True,90.0
7037,2025-05-21,S19,S30,SC,55,False,275.0
7038,2025-05-21,S39,S33,SC,30,True,180.0
7039,2025-05-21,S38,S41,R,15,True,180.0
7040,2025-05-21,S42,S49,R,35,False,350.0
7041,2025-05-21,S9,S24,R,75,False,750.0
7042,2025-05-21,S31,S38,R,35,False,350.0
7043,2025-05-21,S48,S23,S,125,True,600.0
7044,2025-05-21,S9,S34,S,125,False,500.0
7045,2025-05-21,S12,S32,R,100,False,1000.0
7046,2025-05-21,S44,S6,S,190,True,912.0
7047,2025-05-21,S20,S4,R,80,False,800.0
7048,2025-05-21,S25,S16,S,45,False,180.0
7049,2025-05-21,S18,S27,S,45,True,216.0
7050,2025-05-21,S31,S42,S,55,True,264.0
7051,2025-05-22,S49,S26,SC,115,True,690.0
7052,2025-05-22,S37,S36,S,5,False,20.0
7053,2025-05-22,S4,S26,S,110,True,528.0
7054,2025-05-22,S7,S49,SC,210,False,1050.0
7055,2025-05-22,S37,S27,R,50,True,600.0
7056,2025-05-22,S42,S16,R,130,False,1300.0
7057,2025-05-22,S16,S38,SC,110,False,550.0
7058,2025-05-22,S38,S24,SC,70,False,350.0
7059,2025-05-22,S9,S16,SC,35,False,175.0
7060,2025-05-22,S39,S8,SC,155,True,930.0
7061,2025-05-22,S48,S16,R,160,True,1920.0
7062,2025-05-22,S6,S46,R,200,True,2400.0
7063,2025-05-22,S10,S7,S,15,False,60.0
7064,2025-05-22,S48,S20,S,140,False,560.0
7065,2025-05-22,S18,S44,SC,130,True,780.0
7066,2025-05-22,S6,S12,SC,30,True,180.0
7067,2025-05-22,S50,S31,R,95,False,950.0
7068,2025-05-22,S38,S15,S,115,False,460.0
7069,2025-05-22,S42,S20,R,110,True,1320.0
7070,2025-05-22,S3,S15,SC,60,False,300.0
7071,2025-05-22,S48,S6,S,210,True,1008.0
7072,2025-05-22,S7,S4,R,15,False,150.0
7073,2025-05-22,S42,S40,SC,10,True,60.0
7074,2025-05-22,S1,S47,SC,230,True,1380.0
7075,2025-05-22,S43,S2,SC,205,False,1025.0
7076,2025-05-22,S7,S44,R,185,True,2220.0
7077,2025-05-22,S30,S34,S,20,True,96.0
7078,2025-05-22,S21,S13,R,40,False,400.0
7079,2025-05-22,S2,S26,S,120,True,576.0
7080,2025-05-22,S20,S37,S,85,False,340.0
7081,2025-05-22,S23,S4,SC,95,True,570.0
7082,2025-05-22,S16,S38,R,110,True,1320.0
7083,2025-05-22,S48,S29,SC,95,True,570.0
7084,2025-05-22,S27,S4,R,115,False,1150.0
7085,2025-05-22,S21,S46,SC,125,True,750.0
7086,2025-05-22,S17,S7,R,50,False,500.0
7087,2025-05-22,S33,S37,R,20,True,240.0
7088,2025-05-22,S47,S48,S,5,False,20.0
7089,2025-05-22,S20,S4,R,80,True,960.0
7090,2025-05-22,S21,S13,R,40,True,480.0
7091,2025-05-22,S10,S21,SC,55,False,275.0
7092,2025-05-22,S3,S29,R,130,True,1560.0
7093,2025-05-22,S1,S33,SC,160,False,800.0
7094,2025-05-22,S32,S14,SC,90,True,540.0
7095,2025-05-22,S41,S43,R,10,True,120.0
7096,2025-05-22,S28,S32,R,20,True,240.0
7097,2025-05-22,S39,S1,S,190,True,912.0
7098,2025-05-22,S15,S48,S,165,False,660.0
7099,2025-05-22,S44,S36,SC,40,True,240.0
7100,2025-05-22,S15,S39,R,120,True,1440.0
7101,2025-05-23,S17,S19,R,10,False,100.0
7102,2025-05-23,S17,S21,SC,20,False,100.0
7103,2025-05-23,S8,S30,S,110,False,440.0
7104,2025-05-23,S29,S50,S,105,False,420.0
7105,2025-05-23,S9,S25,S,80,False,320.0
7106,2025-05-23,S25,S32,SC,35,True,210.0
7107,2025-05-23,S50,S2,SC,240,True,1440.0
7108,2025-05-23,S8,S36,S,140,True,672.0
7109,2025-05-23,S8,S48,S,200,True,960.0
7110,2025-05-23,S21,S15,S,30,True,144.0
7111,2025-05-23,S35,S1,SC,170,False,850.0
7112,2025-05-23,S40,S32,S,40,False,160.0
7113,2025-05-23,S43,S12,S,155,False,620.0
7114,2025-05-23,S31,S17,S,70,True,336.0
7115,2025-05-23,S3,S30,S,135,False,540.0
7116,2025-05-23,S39,S34,R,25,True,300.0
7117,2025-05-23,S27,S33,SC,30,False,150.0
7118,2025-05-23,S4,S15,R,55,False,550.0
7119,2025-05-23,S35,S19,SC,80,False,400.0
7120,2025-05-23,S19,S2,R,85,True,1020.0
7121,2025-05-23,S2,S32,SC,150,False,750.0
7122,2025-05-23,S3,S9,SC,30,True,180.0
7123,2025-05-23,S44,S15,S,145,False,580.0
7124,2025-05-23,S36,S46,R,50,True,600.0
7125,2025-05-23,S48,S46,SC,10,False,50.0
7126,2025-05-23,S49,S28,SC,105,False,525.0
7127,2025-05-23,S36,S50,S,70,False,280.0
7128,2025-05-23,S41,S44,S,15,True,72.0
7129,2025-05-23,S1,S14,R,65,False,650.0
7130,2025-05-23,S14,S2,SC,60,False,300.0
7131,2025-05-23,S18,S41,SC,115,False,575.0
7132,2025-05-23,S42,S38,SC,20,False,100.0
7133,2025-05-23,S26,S19,SC,35,False,175.0
7134,2025-05-23,S26,S17,S,45,True,216.0
7135,2025-05-23,S45,S29,R,80,False,800.0
7136,2025-05-23,S32,S44,S,60,True,288.0
7137,2025-05-23,S50,S37,SC,65,False,325.0
7138,2025-05-23,S13,S39,R,130,False,1300.0
7139,2025-05-23,S34,S15,R,95,False,950.0
7140,2025-05-23,S37,S44,R,35,False,350.0
7141,2025-05-23,S28,S4,S,120,True,576.0
7142,2025-05-23,S32,S47,S,75,False,300.0
7143,2025-05-23,S3,S17,R,70,True,840.0
7144,2025-05-23,S30,S50,SC,100,True,600.0
7145,2025-05-23,S5,S11,SC,30,True,180.0
7146,2025-05-23,S30,S9,S,105,True,504.0
7147,2025-05-23,S48,S7,SC,205,False,1025.0
7148,2025-05-23,S39,S7,S,160,True,768.0
7149,2025-05-23,S39,S45,SC,30,True,180.0
7150,2025-05-23,S24,S44,SC,100,False,500.0
7151,2025-05-24,S16,S44,SC,140,True,840.0
7152,2025-05-24,S6,S1,SC,25,False,125.0
7153,2025-05-24,S45,S34,SC,55,False,275.0
7154,2025-05-24,S28,S15,R,65,False,650.0
7155,2025-05-24,S49,S13,R,180,True,2160.0
7156,2025-05-24,S40,S30,R,50,True,600.0
7157,2025-05-24,S19,S2,R,85,True,1020.0
7158,2025-05-24,S35,S39,R,20,True,240.0
7159,2025-05-24,S47,S1,S,230,False,920.0
7160,2025-05-24,S50,S46,SC,20,False,100.0
7161,2025-05-24,S48,S3,SC,225,False,1125.0
7162,2025-05-24,S38,S50,S,60,True,288.0
7163,2025-05-24,S7,S48,R,205,True,2460.0
7164,2025-05-24,S50,S25,SC,125,True,750.0
7165,2025-05-24,S14,S21,SC,35,True,210.0
7166,2025-05-24,S4,S37,SC,165,False,825.0
7167,2025-05-24,S33,S20,S,65,False,260.0
7168,2025-05-24,S13,S14,SC,5,False,25.0
7169,2025-05-24,S37,S13,SC,120,True,720.0
7170,2025-05-24,S31,S14,SC,85,False,425.0
7171,2025-05-24,S2,S29,R,135,True,1620.0
7172,2025-05-24,S29,S47,S,90,False,360.0
7173,2025-05-24,S35,S38,R,15,True,180.0
7174,2025-05-24,S19,S30,R,55,False,550.0
7175,2025-05-24,S44,S9,SC,175,False,875.0
7176,2025-05-24,S1,S4,SC,15,False,75.0
